Encounter_Number,Pokemon,Catch_Successful,Is_New_Shiny
839945,Mega Medicham,True,True
842170,Farigiraf,False,True
848851,Skitty,True,True
852646,Samurott-Hisuian,False,True
859511,Slowbro,False,True
865956,Crocalor,False,True
866746,Purugly,False,True
870941,Ditto,False,True
874148,Kubfu,False,True
888648,Kleavor,False,True
890332,Minccino,True,True
892987,Mareep,True,True
893662,Woobat,True,True
895144,Brambleghast,False,True
895176,Araquanid,False,True
900620,Greninja,False,True
903620,Wailord,False,True
904488,Taillow,True,True
917103,Crustle,False,True
924897,Gigalith,False,True
925244,Cinccino,False,True
930480,Lilligant-Hisuian,False,True
937973,Volcanion,False,True
940740,Polteageist,False,True
944617,Tangela,False,True
954131,Klawf,False,True
954393,Scatterbug,True,True
956012,Ursaluna -Bloodmoon,False,True
960139,Nidorina,True,True
965666,Lycanroc (Dusk),False,True
967755,Jangmo-o,False,True
980830,Ekans,True,True
985386,Impidimp,True,True
989362,Delibird,True,True
990113,Doduo,True,True
991718,Gloom,True,True
992845,Sandshrew-Alolan,True,True
1000664,Pignite,False,True
1002434,Eevee,False,True
1014677,Indeedee-Male,False,True
1016247,Escavalier,False,True
1025795,Darmanitan Zen-Galarian,False,True
1030719,Duraludon,False,True
1033929,Mega Steelix,False,True
1038739,Deerling,False,True
1045027,Meowth-Alolan,True,True
1054719,Vivillon,True,True
1055334,Meowth,True,True
1057560,Venonat,True,True
1061072,Dolliv,True,True
1080186,Snom,False,False
1080501,Shinx,True,True
1089611,Plusle,True,True
1090425,Dewott,True,True
1095916,Pawmi,True,True
1097026,Gastrodon,False,True
1099364,Stunfisk,False,False
1101406,Lumineon,False,True
1106381,Flamigo,True,True
1109550,Cherrim-Sunshine,True,True
1112251,Mabosstiff,False,True
1113243,Overqwil,False,True
1113337,Sunkern,True,True
1115478,Jigglypuff,True,True
1116504,Corviknight,False,True
1117883,Kabuto,True,True
1122367,Swinub,False,True
1140331,Dhelmise,False,True
1158108,Pumpkaboo-Average,True,False
1161558,Lotad,True,True
1162099,Cottonee,False,True
1165927,Darumaka,True,True
1167261,Pyukumuku,False,True
1172979,Mega Salamence,True,True
1175717,Ponyta,False,True
1188269,Pidove,True,True
1192577,Grimmsnarl,True,True
1192642,Squawkabilly -Yellow/White,True,True
1193343,Cradily,False,True
1194082,Arceus-Rock,False,True
1202088,Ursaluna -Bloodmoon,False,True
1202445,Dudunsparce,False,True
1207226,Sandslash-Alolan,True,True
1210443,Hakamo-o,False,True
1214760,Barboach,True,True
1216193,Arbok,True,True
1222074,Arctovish,True,True
1223544,Spritzee,True,True
1227161,Metapod,False,True
1230242,Swalot,True,True
1233710,Staraptor,True,True
1244473,Makuhita,False,True
1253862,Jynx,False,True
1261885,Quilladin,True,True
1261983,Xatu,False,True
1267040,Persian,True,True
1275047,Stunfisk,False,False
1277787,Ludicolo,False,True
1281503,Cryogonal,False,True
1284071,Espeon,False,True
1285363,Wormadam-Sandy,False,True
1286579,Milcery,True,True
1289825,Milotic,False,True
1291088,Squawkabilly -Yellow/White,True,False
1302571,Mega Gardevoir,False,True
1302628,Castform-Snowy,False,True
1303799,Gulpin,True,True
1313640,Mega Aggron,False,True
1323002,Ledian,False,True
1323367,Hoopa-Unbound,False,True
1325739,Greavard,False,True
1327419,Beartic,False,True
1333889,Dragonair,False,True
1345062,Phanpy,False,True
1356310,Ferroseed,True,False
1357777,Feebas,True,False
1361057,Naganadel,False,True
1366439,Corsola-Galarian,False,False
1375496,Houndoom,False,True
1381137,Hitmontop,False,True
1383602,Politoed,False,True
1386155,Rhyperior,False,False
1388858,Shroomish,True,True
1392860,Cranidos,False,True
1395681,Sirfetch'd,False,True
1396709,Oricorio-Pom Pom,False,True
1400942,Samurott-Hisuian,False,True
1409336,Xatu,False,True
1410266,Electrode-Hisuian,False,True
1412136,Simisage,False,True
1412790,Minccino,True,False
1415958,Arboliva,False,True
1419509,Palossand,True,False
1419624,Linoone,True,True
1424731,Floragato,False,True
1431708,Dustox,False,True
1437291,Incineroar,False,True
1438048,Wormadam-Plant,False,True
1442720,Togekiss,False,True
1448788,Chikorita,False,True
1458886,Togepi,True,False
1462803,Crocalor,False,True
1465261,Mega Banette,False,True
1470387,Hoothoot,True,True
1471479,Hypno,False,True
1473840,Finneon,True,False
1474688,Noctowl,True,True
1478720,Honchkrow,False,True
1479432,Dragonair,False,True
1481901,Oricorio-Pom Pom,False,True
1482415,Lileep,False,True
1483955,Cranidos,False,True
1484191,Bisharp,False,True
1489070,Skrelp,True,True
1489933,Gorebyss,False,True
1491416,Alomomola,False,True
1498897,Excadrill,False,True
1502843,Sandslash-Alolan,False,False
1506555,Hoothoot,True,False
1511288,Teddiursa,True,True
1524490,Scyther,False,True
1525201,Machop,True,True
1529891,Applin,True,False
1531626,Oddish,True,True
1535765,Chansey,False,True
1535768,Blitzle,True,True
1538925,Zigzagoon,True,True
1540560,Exploud,False,True
1541892,Sliggoo-Hisuian,False,True
1542537,Flabébé,True,True
1543090,Magneton,True,True
1547118,Ultra Necrozma,True,True
1548800,Pangoro,False,True
1549633,Ducklett,True,True
1550585,Salazzle,False,True
1555359,Golurk,False,True
1555999,Klinklang,False,True
1559951,Dubwool,False,True
1564703,Lilligant,True,True
1565259,Braviary-Hisuian,False,True
1566708,Oricorio-Pa'u,False,False
1568814,Musharna,True,True
1570375,Grookey,True,True
1573279,Sandslash-Alolan,False,False
1573778,Quaxwell,False,True
1578219,Rotom-H,False,True
1578875,Meganium,False,True
1580239,Numel,True,False
1583764,Poochyena,True,True
1583932,Perrserker,False,True
1588430,Chansey,False,True
1593401,Pyroar,False,True
1593756,Varoom,True,True
1596740,Grimer-Alolan,True,True
1602892,Raging Bolt,False,True
1604847,Fletchling,True,True
1604930,Anorith,True,True
1611492,Binacle,False,False
1617016,Infernape,False,True
1618782,Prinplup,False,True
1622171,Girafarig,False,True
1625073,Kabutops,False,True
1635650,Herdier,False,True
1637906,Octillery,False,True
1638940,Virizion,False,True
1640687,Volcanion,False,True
1644206,Seadra,False,True
1648040,Spinarak,True,True
1657613,Rhyperior,False,False
1659967,Darmanitan Zen-Galarian,False,True
1661333,Mega Scizor,False,True
1662190,Flapple,False,True
1685448,Dachsbun,True,True
1697437,Honedge,True,True
1698122,Swampert,False,True
1702540,Gorebyss,False,True
1703138,Latias,False,True
1704951,Butterfree,False,True
1709929,Mimikyu,False,True
1716379,Ponyta,False,True
1724834,Raging Bolt,False,True
1725388,Golurk,False,True
1732014,Cursola,False,True
1733800,Scizor,False,True
1736024,Slowking,False,True
1739351,Feebas,True,False
1742641,Spewpa,True,True
1746281,Spidops,False,True
1749636,Hypno,False,True
1751245,Melmetal,False,True
1754482,Finneon,True,False
1757901,Morelull,True,True
1767371,Stunfisk,True,False
1778834,Kleavor,False,True
1790066,Azumarill,False,True
1795361,Corsola,False,True
1799267,Mega Latios,False,True
1804640,Squirtle,False,True
1812251,Magmortar,False,True
1815530,Panpour,True,True
1825356,Loudred,False,True
1827096,Smoliv,True,True
1829375,Comfey,False,True
1831158,Togepi,True,False
1831620,Slowbro-Galarian,True,True
1832070,Alomomola,False,True
1850947,Oinkologne-M,False,True
1851695,Spidops,False,True
1854644,Cufant,True,True
1859018,Spoink,True,True
1861131,Basculin (Blue-Striped),False,True
1867040,Meloetta-Aria,False,True
1874457,Latias,False,True
1875778,Carracosta,False,True
1879561,Magmortar,False,True
1882184,Zeraora,False,True
1885472,Guzzlord,False,True
1885872,Torracat,False,True
1887939,Trumbeak,False,True
1892842,Dewott,False,False
1894916,Horsea,True,True
1896215,Pansear,True,True
1897490,Varoom,False,False
1898099,Glalie,False,True
1898844,Zorua,False,True
1900375,Camerupt,False,True
1903304,White Kyurem,False,True
1909216,Veluza,False,True
1910352,Vulpix,False,False
1913232,Tarountula,True,True
1918178,Mega Medicham,True,False
1922558,Eelektrik,True,True
1929525,Lunatone,False,True
1932355,Lopunny,False,True
1932722,Skiploom,True,True
1942559,Mega Gengar,False,True
1949739,Spidops,False,True
1952650,Eldegoss,False,True
1953841,Natu,True,True
1958699,Beautifly,False,True
1960810,Walrein,True,True
1961576,Croagunk,True,True
1968668,Grimer-Alolan,False,False
1969772,Burmy,False,True
1970453,Perrserker,False,True
1971772,Mega Tyranitar,False,True
1980674,Applin,True,False
1981414,Chimecho,True,True
1982349,Misdreavus,False,True
1982944,Annihilape,False,False
1987292,Lycanroc (Dusk),False,True
1996198,Mega Swampert,False,True
1997826,Nacli,True,True
2010755,Probopass,False,True
2016961,Glaceon,True,False
2018195,Chimecho,False,False
2019822,Cinccino,False,True
2019997,Meowscarada,False,True
2026992,Druddigon,False,True
2027554,Gurdurr,False,True
2029132,Lickitung,True,True
2029431,Chimchar,False,True
2032761,Krabby,True,True
2034631,Ivysaur,False,True
2035015,Fearow,True,False
2051431,Stunky,True,True
2063016,Linoone-Galarian,False,True
2064545,Primarina,False,True
2064556,Snivy,False,True
2078602,Jynx,True,True
2085185,Rotom-Mow,False,True
2089561,Cleffa,True,True
2090189,Ditto,False,True
2092303,Meowscarada,False,True
2097169,Oricorio-Pa'u,False,False
2109957,Magneton,False,False
2113588,Gourgeist-Small,True,True
2115574,Raticate-Alolan,True,True
2119544,Farigiraf,False,True
2120611,Sinistea,True,False
2122569,Seedot,True,True
2122628,Mismagius,False,True
2128702,Cascoon,False,True
2128791,Togetic,False,True
2148698,Murkrow,False,True
2148838,Mega Lopunny,True,True
2152228,Paras,True,True
2154577,Mega Blaziken,False,True
2157210,Braixen,False,True
2167167,Golett,True,False
2171784,Mega Mawile,True,True
2177416,Camerupt,True,True
2180466,Lycanroc (Dusk),False,True
2191390,Kangaskhan,True,True
2191493,Litleo,True,True
2191856,Castform-Sunny,False,True
2196220,Ekans,True,False
2203401,Pangoro,False,True
2216786,Feebas,True,False
2222006,Wailord,False,True
2226181,Gouging Fire,False,True
2237654,Zigzagoon-Galarian,True,True
2246455,Spiritomb,False,True
2251050,Scraggy,True,True
2251424,Banette,False,True
2252102,Stunky,True,False
2254882,Beheeyem,False,True
2262552,Banette,False,True
2267057,Finneon,True,False
2272080,Butterfree,False,True
2276913,Tandemaus,False,True
2278250,Drampa,False,True
2282566,Wailord,False,True
2283216,Simisage,True,True
2283692,Flapple,False,True
2288889,Terapagos,True,True
2293255,Eiscue-Ice Face,False,True
2298392,Donphan,False,True
2308899,Slurpuff,True,True
2309220,Dewpider,True,False
2309225,Cacturne,True,True
2309385,Golett,True,False
2309407,Cradily,False,True
2310059,Zamazenta-Crowned,False,True
2313162,Alomomola,False,True
2313453,Palossand,True,False
2335240,Musharna,True,False
2348870,Hydrapple,False,True
2355677,Golem-Alolan,False,True
2356028,Flareon,True,True
2357582,Teddiursa,False,False
2361672,Yamask-Galarian,False,True
2373609,Torracat,False,True
2378834,Terapagos -Stellar Form,True,True
2381183,Darmanitan Zen-Galarian,False,True
2383486,Venomoth,False,True
2391588,Tsareena,False,True
2400628,Gulpin,True,False
2405318,Huntail,False,True
2409597,Sneasler,False,True
2410341,Seel,True,False
2419329,Aerodactyl,False,True
2426783,Meditite,True,True
2428801,Fletchling,True,False
2432371,Watchog,True,False
2434532,Alcremie,True,True
2435143,Sizzlipede,True,True
2436018,Clamperl,True,False
2440826,Maushold,False,True
2442152,Applin,True,False
2451455,Grimmsnarl,True,False
2456265,Reuniclus,True,True
2457847,Onix,False,True
2460681,Toedscool,True,True
2461923,Toxicroak,False,False
2470995,Salazzle,False,True
2478401,Mega Pinsir,True,True
2478667,Squawkabilly -Green/Blue,True,False
2485650,Medicham,False,True
2493090,Mega Mawile,False,False
2496726,Wynaut,True,True
2510061,Pancham,True,False
2511536,Mimikyu,False,True
2512055,Audino,True,False
2514829,Lumineon,False,True
2516137,Pumpkaboo-Large,True,True
2523812,Revavroom -Schedar,False,True
2525754,Muk,False,True
2527627,Vaporeon,False,False
2528043,Cetoddle,True,True
2528722,Arceus-Flying,False,True
2532484,Qwilfish,False,True
2533235,Krokorok,False,True
2534905,Wailmer,False,True
2540727,Regirock,False,True
2541505,Flaaffy,False,True
2542877,Oricorio-Sensu,False,False
2555020,Lopunny,True,True
2555509,Jigglypuff,False,False
2556089,Nosepass,True,False
2558663,Aegislash-Blade,True,True
2562610,Silvally-Dragon,False,True
2571068,Gourgeist-Small,False,False
2588983,Ivysaur,True,True
2592019,Roselia,False,True
2592027,Cramorant,False,True
2594643,Grimer-Alolan,True,False
2610191,Electivire,False,True
2614273,Mega Pinsir,False,False
2614654,Arbok,False,False
2614709,Scyther,True,True
2615234,Cleffa,False,False
2624472,Kingambit,False,True
2625555,Ledyba,True,False
2627381,Sandygast,True,False
2627388,Jumpluff,False,True
2629440,Slowpoke-Galarian,True,True
2637974,Tepig,False,True
2639910,Drampa,False,True
2644922,Burmy,False,True
2670690,Skitty,True,False
2671068,Mega Glalie,False,True
2673757,Bramblin,True,True
2675643,Maushold,False,True
2676451,Mega Latias,False,True
2678984,Arceus-Ice,False,True
2682832,Natu,False,False
2683929,Kleavor,False,True
2690410,Poochyena,True,False
2695333,Wailord,True,True
2696260,Wailord,True,False
2698220,Veluza,True,True
2702660,Golisopod,False,True
2703089,Milcery,True,False
2704055,Snubbull,False,True
2706045,Fearow,False,False
2708064,Kleavor,False,True
2711611,Lucario,False,True
2713803,Cyndaquil,False,True
2725997,Coalossal,True,True
2729220,Tarountula,True,False
2732927,Copperajah,False,True
2735603,Dewgong,False,True
2737029,Mega Kangaskhan,False,True
2745300,Goldeen,True,True
2745798,Hitmontop,False,True
2747142,Blissey,False,True
2749084,Sudowoodo,True,True
2750852,Calyrex-Shadow Rider,False,True
2753563,Arceus-Dark,False,True
2757758,Applin,True,False
2760187,Chansey,False,True
2764253,Camerupt,False,False
2766357,Lumineon,False,True
2767548,Bronzong,False,True
2775417,Riolu,False,True
2780598,Espeon,False,True
2780740,Arceus-Rock,False,True
2782139,Iron Valiant,False,True
2782158,Wooper -Paldean,True,False
2787179,Drampa,True,True
2789659,Dusknoir,False,True
2790484,Bounsweet,True,False
2806071,Furfrou,False,True
2808479,Tyrunt,False,True
2811355,Elgyem,True,True
2814705,Crawdaunt,True,False
2816833,Smoliv,True,False
2819260,Grookey,False,False
2822568,Heliolisk,False,True
2827296,Blissey,True,True
2830756,Florges,True,True
2832533,Ursaluna -Bloodmoon,False,True
2833964,Roggenrola,True,True
2836493,Unfezant,False,True
2838968,Cradily,False,True
2857050,Basculin (White-Striped),False,True
2858188,Crawdaunt,True,False
2866386,Plusle,True,False
2868722,Lechonk,True,True
2871544,Drizzile,False,True
2891033,Tropius,True,True
2893035,Slowbro-Galarian,False,False
2894836,Pikachu,False,True
2901631,Gastly,False,True
2908542,Darkrai,False,True
2912813,Zangoose,True,True
2922049,Krabby,True,False
2925455,Glimmora,False,True
2926752,Combusken,False,True
2929993,Purrloin,True,False
2931670,Crabrawler,True,True
2941870,Zigzagoon-Galarian,True,False
2959905,Slowking,False,True
2969548,Dusknoir,True,True
2974427,Lileep,False,True
2989975,Magneton,False,False
2991307,Eldegoss,False,True
2995436,Milotic,False,True
2996016,Wailord,False,False
2996543,Applin,True,False
2997201,Electabuzz,False,True
2998157,Gothitelle,False,True
3002767,Illumise,False,True
3007972,Celesteela,False,True
3008081,Quilladin,False,False
3009372,Seismitoad,False,True
3010351,Vulpix,True,False
3018999,Sizzlipede,True,False
3026702,Dusclops,True,True
3030264,Krookodile,False,True
3034590,Infernape,True,True
3038968,Samurott,False,True
3045802,Tatsugiri,False,True
3054448,Lumineon,True,True
3058110,Mega Latias,False,True
3063205,Mega Kangaskhan,False,True
3063819,Mabosstiff,True,True
3066099,Cleffa,False,False
3069570,Pidgeot,False,True
3072501,Shieldon,False,True
3083220,Poliwrath,False,True
3096389,Kangaskhan,False,False
3104418,Appletun,False,True
3108911,Chingling,True,True
3115266,Hoothoot,True,False
3115973,Cradily,False,True
3117675,Doublade,False,False
3118403,Lycanroc (Midnight),False,False
3121482,Hawlucha,False,True
3122842,Melmetal,False,True
3123897,Muk,False,True
3126393,Palpitoad,False,True
3137720,Hydrapple,False,True
3139092,Haxorus,False,True
3143178,Samurott-Hisuian,False,True
3143798,Ferroseed,True,False
3146242,Oricorio-Sensu,False,False
3154677,Igglybuff,True,True
3159011,Archaludon,False,True
3161159,Terapagos -Terastal Form,True,True
3164181,Sandy Shocks,False,True
3164759,Venomoth,False,True
3166544,Mega Sceptile,False,True
3171750,Mismagius,False,True
3171934,Steelix,False,True
3183012,Blipbug,True,True
3191538,Silcoon,True,True
3192976,Heatmor,True,True
3194938,Wailord,False,False
3195969,Scizor,False,True
3197445,Pincurchin,False,True
3204367,Sandshrew-Alolan,True,False
3206687,Phanpy,True,True
3208920,Doduo,True,False
3211599,Grimer-Alolan,False,False
3214866,Poltchageist,True,True
3219641,Mega Glalie,True,True
3228045,Tinkaton,True,True
3236000,Anorith,False,False
3238153,Woobat,True,False
3238362,Voltorb-Hisuian,True,True
3238865,Mega Charizard Y,False,True
3254243,Eelektross,False,True
3259276,Jigglypuff,True,False
3260862,Sobble,False,True
3264334,Glalie,False,True
3265472,Zoroark,False,True
3274250,Articuno-Galarian,True,True
3302154,Chinchou,True,True
3303122,Frosmoth,False,True
3304486,Poliwrath,False,True
3305595,Scraggy,True,False
3310545,Shroodle,True,True
3310640,Ursaluna -Bloodmoon,False,True
3311346,Falinks,False,True
3316093,Minior-Core,False,True
3320667,Mega Altaria,False,True
3321159,Hydrapple,False,True
3322813,Beheeyem,True,True
3326253,Cursola,False,True
3329225,Snubbull,True,True
3330947,Squawkabilly -Green/Blue,True,False
3332862,Dolliv,False,False
3335769,Flareon,False,False
3338571,Marill,True,True
3339627,Baltoy,True,True
3341612,Archeops,False,True
3343343,Swadloon,False,True
3350301,Aromatisse,True,True
3352476,Beautifly,False,True
3352628,Dreepy,False,True
3352870,Mareanie,True,True
3356593,Cherrim-Overcast,True,True
3359759,Tapu Bulu,False,True
3361599,Seadra,False,True
3363166,Drizzile,False,True
3369995,Urshifu-Rapid Strike,False,True
3370467,Tandemaus,True,True
3375456,Polteageist,False,True
3376866,Azurill,True,False
3378490,Flygon,True,True
3385879,Slurpuff,False,False
3390187,Kilowattrel,True,True
3390414,Eternamax Eternatus,True,True
3391501,Rockruff,True,False
3392778,Arceus-Dragon,False,True
3397260,Raticate-Alolan,True,False
3407086,Arceus-Flying,False,True
3407495,Koraidon,False,True
3413551,Wobbuffet,True,True
3414266,Wailmer,True,True
3423147,Abra,True,True
3426317,Ferroseed,True,False
3429717,Mienshao,False,True
3431697,Amaura,True,True
3434757,Foongus,True,True
3435147,Lunatone,True,True
3436541,Inteleon,False,True
3436616,Wooper -Paldean,True,False
3442944,Froakie,False,True
3446294,Milotic,True,True
3450973,Greedent,True,True
3456154,Mega Tyranitar,False,True
3473910,Eelektross,False,True
3477775,Krookodile,False,True
3479695,Thievul,True,True
3484434,Magnezone,False,True
3486666,Mega Camerupt,True,True
3489500,Jolteon,False,True
3490244,Ninetales-Alolan,False,True
3490580,Drifloon,False,True
3491978,Suicune,False,True
3494348,Smoliv,True,False
3498153,Karrablast,True,False
3498962,Ponyta,True,True
3499267,Oricorio-Pom Pom,True,True
3499424,Loudred,True,True
3500087,Volbeat,False,False
3503435,Kartana,True,True
3508580,Drakloak,False,True
3513161,Igglybuff,True,False
3517064,Toedscruel,False,True
3529468,Klang,False,True
3530727,Shiinotic,False,True
3533382,Hariyama,False,True
3543380,Pignite,False,True
3543741,Toedscool,False,False
3558347,Pincurchin,False,True
3561322,Ariados,False,True
3563319,Poochyena,True,False
3569580,Mega Altaria,True,True
3569828,Mudbray,True,True
3578224,Corsola-Galarian,False,False
3584212,Mareep,True,False
3587166,Spritzee,True,False
3596780,Raticate,True,True
3613756,Wailord,True,False
3621968,Doublade,False,False
3623908,Sinistea,False,False
3636212,Mr. Mime,False,True
3636690,Porygon,False,True
3641526,Granbull,False,True
3669125,Marowak-Alolan,False,False
3672342,Charmeleon,False,True
3689298,Grimer,True,True
3689938,Psyduck,True,True
3694378,Sobble,False,True
3701130,Audino,True,False
3709348,Cacnea,True,True
3718387,Bastiodon,False,True
3719276,Dialga-Orgin,False,True
3725306,Tinkaton,False,False
3726946,Ponyta-Galarian,True,True
3728382,Igglybuff,True,False
3736822,Togekiss,False,True
3737690,Spritzee,True,False
3737857,Lumineon,False,False
3739412,Slaking,False,True
3753733,Avalugg-Hisuian,False,True
3761200,Lileep,False,True
3763143,Purugly,False,True
3766106,Simipour,False,True
3776497,Petilil,True,True
3783348,Jellicent,False,True
3784355,Meowstic ♀,False,True
3785204,Togekiss,False,True
3785206,Bunnelby,True,True
3789282,Samurott,False,True
3796464,Omanyte,False,True
3799658,Kecleon,True,True
3803289,Cubchoo,True,True
3809472,Watchog,True,False
3811183,Indeedee-Female,False,False
3816212,Obstagoon,False,True
3819420,Thievul,False,False
3829391,Cherrim-Overcast,True,False
3835977,Wishiwashi-Solo,False,True
3836553,Fennekin,False,True
3842823,Cranidos,True,True
3850480,Omanyte,True,True
3850811,Grumpig,True,True
3864119,Oinkologne-M,True,True
3866482,Enamorus-I,False,True
3877226,Yanma,False,True
3879600,Granbull,False,True
3881079,Lampent,False,True
3887810,Sobble,True,True
3888319,Obstagoon,False,True
3888854,Durant,False,True
3893493,Lilligant,True,False
3895074,Rampardos,False,True
3896553,Geodude-Alolan,True,True
3907560,Arcanine-Hisuian,False,True
3907890,Girafarig,True,True
3908556,Rowlet,False,True
3913835,Wooper -Paldean,True,False
3917433,Palossand,False,False
3920997,Snorunt,True,True
3925132,Lopunny,False,False
3931141,Sentret,True,True
3931250,Poipole,False,True
3935266,Zorua,False,True
3938005,Raging Bolt,False,True
